calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 16.900000 65.093608 268.065674 3.594150 23.839956 9.273555 0.075834 16.741502 0.074390 0.008762 2.814343 0.003350 0.000000 0.000000 
1 16.950000 62.562580 266.835055 3.597500 25.909204 10.054765 0.086617 16.862983 0.052213 0.009499 2.814343 0.003350 0.000000 0.000000 
1 17.000000 60.035688 265.595963 3.594150 28.001668 10.784505 0.098387 17.107786 0.028210 0.010236 2.814343 -0.003350 0.000000 0.000000 
1 17.050000 57.504660 264.365344 3.597500 30.128657 11.447213 0.110984 17.472475 0.002302 0.010973 2.814343 0.003350 0.000000 0.000000 
1 17.100000 55.146228 263.208858 3.597500 32.263263 12.071855 0.123674 17.970673 -0.023577 0.011710 2.626721 0.000000 0.000000 0.000000 
2 16.950000 62.562580 266.835055 3.597500 25.909204 10.054765 0.086617 16.862983 0.052213 0.009499 0.000000 0.000000 80.000000 5.000000 
3 16.950000 64.494498 266.498329 3.692931 7.424852 -1.099516 -0.056904 7.999285 0.079769 0.002274 0.000000 0.000000 0.000000 0.000000 
1 17.150000 54.915100 260.585358 3.692931 13.548345 3.884089 -0.036918 9.289405 0.047404 0.005222 2.814343 -0.003350 0.000000 0.000000 
1 17.200000 52.357952 259.012845 3.692931 15.122201 5.063342 -0.028707 9.715308 0.034051 0.005959 3.001966 0.000000 0.000000 0.000000 
1 17.250000 49.800804 257.440332 3.692931 16.723704 6.197638 -0.019338 10.214318 0.018815 0.006696 3.001966 0.000000 0.000000 0.000000 
1 17.300000 47.243656 255.867819 3.692931 18.356497 7.281050 -0.008809 10.796074 0.001693 0.007433 3.001966 0.000000 0.000000 0.000000 
1 17.350000 44.686508 254.295306 3.692931 20.024226 8.307651 0.002879 11.470213 -0.017313 0.008170 3.001966 -0.000000 0.000000 0.000000 
1 17.400000 42.289182 252.821075 3.696281 21.727524 9.277652 0.014923 12.234372 -0.036898 0.008907 2.814343 0.003350 0.000000 0.000000 
1 17.450000 39.737318 251.240004 3.696281 23.467109 10.180069 0.029005 13.121810 -0.059627 0.009644 3.001966 0.000000 0.000000 0.000000 
1 17.500000 37.504436 249.856566 3.696281 25.235950 11.037796 0.042346 14.077288 -0.081160 0.010381 2.626721 0.000000 0.000000 0.000000 
1 17.550000 35.590537 248.670762 3.709683 27.021106 11.871723 0.054656 15.067093 -0.101027 0.011118 2.251475 0.013402 0.000000 0.000000 
1 17.600000 34.167160 247.762253 3.726435 28.771808 12.735956 0.064756 16.046252 -0.116852 0.011855 1.688606 0.016752 0.000000 0.000000 
1 17.650000 32.915642 246.933608 3.746537 30.494097 13.609690 0.074579 17.061724 -0.131688 0.012592 1.500983 0.020102 0.000000 0.000000 
1 17.700000 31.218055 245.759861 3.749888 32.250221 14.384604 0.089359 18.292662 -0.153063 0.013329 2.063852 0.003350 0.000000 0.000000 
1 17.750000 29.216474 244.365992 3.753238 34.081673 15.039096 0.107937 19.713599 -0.179742 0.014066 2.439098 0.003350 0.000000 0.000000 
1 17.800000 27.219575 242.965424 3.763289 35.960787 15.619025 0.127637 21.249612 -0.207829 0.014803 2.439098 0.010051 0.000000 0.000000 
1 17.850000 25.846921 241.981954 3.786742 37.753415 16.313687 0.142195 22.632051 -0.228148 0.015540 1.688606 0.023453 0.000000 0.000000 
1 17.900000 24.797534 241.192207 3.810195 39.463243 17.081872 0.154467 23.963705 -0.244455 0.016277 1.313360 0.023453 0.000000 0.000000 
1 17.950000 23.325278 240.029151 3.830298 41.267689 17.666511 0.173398 25.606916 -0.268419 0.017014 1.876229 0.020102 0.000000 0.000000 
1 18.000000 21.442125 238.479012 3.833648 43.223870 18.008308 0.199771 27.611730 -0.300458 0.017751 2.439098 0.003350 0.000000 0.000000 
1 18.050000 19.275260 236.683120 3.836998 45.368767 18.102311 0.231650 29.938315 -0.338921 0.018488 2.814343 0.003350 0.000000 0.000000 
1 18.100000 17.690648 235.360817 3.853751 47.376213 18.385299 0.256096 32.007606 -0.368217 0.019225 2.063852 0.016752 0.000000 0.000000 
2 17.850000 25.846921 241.981954 3.786742 37.753415 16.313687 0.142195 22.632051 -0.228148 0.015540 0.000000 0.000000 80.000000 -30.000000 
3 17.850000 27.013867 242.982741 3.774247 6.206080 1.545791 0.003434 6.784578 0.053406 0.001490 0.000000 0.000000 0.000000 0.000000 
1 18.150000 17.711568 235.395959 3.868059 14.812435 8.487137 0.030393 11.513466 0.020910 0.005912 1.876229 0.020102 0.000000 0.000000 
1 18.200000 15.888278 233.775832 3.871409 16.217950 9.595741 0.039971 12.476604 0.010130 0.006649 2.439098 0.003350 0.000000 0.000000 
1 18.250000 13.930592 232.024511 3.878110 17.662174 10.660926 0.051616 13.489850 -0.002887 0.007386 2.626721 0.006701 0.000000 0.000000 
1 18.300000 11.984684 230.260112 3.884811 19.135733 11.680139 0.064649 14.571883 -0.017260 0.008123 2.626721 0.006701 0.000000 0.000000 
1 18.350000 10.050643 228.482713 3.884811 20.644206 12.648020 0.079087 15.727282 -0.032971 0.008860 2.626721 0.000000 0.000000 0.000000 
1 18.400000 7.978456 226.578358 3.888161 22.230556 13.537900 0.095960 16.960222 -0.051331 0.009597 2.814343 0.003350 0.000000 0.000000 
1 18.450000 6.050381 224.794489 3.888161 23.848736 14.380447 0.113080 18.259809 -0.069835 0.010334 2.626721 0.000000 0.000000 0.000000 
1 18.500000 3.846867 222.755782 3.888161 25.598044 15.094617 0.134149 19.683722 -0.092607 0.011071 3.001966 0.000000 0.000000 0.000000 
1 18.550000 1.781072 220.844494 3.891511 27.396562 15.748924 0.155309 21.179552 -0.115478 0.011808 2.814343 0.003350 0.000000 0.000000 
1 18.600000 -0.278308 218.926296 3.888161 29.273396 16.313644 0.177960 22.778949 -0.139796 0.012545 2.814343 -0.003350 0.000000 0.000000 
1 18.650000 -2.206383 217.142428 3.888161 31.193512 16.830140 0.200339 24.430629 -0.163984 0.013282 2.626721 -0.000000 0.000000 0.000000 
1 18.700000 -4.272178 215.231140 3.891511 33.253124 17.202560 0.225725 26.230795 -0.191422 0.014019 2.814343 0.003350 0.000000 0.000000 
1 18.750000 -6.468849 213.185062 3.891511 35.473077 17.404756 0.254410 28.213120 -0.222218 0.014756 3.001966 -0.000000 0.000000 0.000000 
2 18.600000 -0.278308 218.926296 3.888161 29.273396 16.313644 0.177960 22.778949 -0.139796 0.012545 0.000000 0.000000 80.000000 5.000000 
3 18.600000 1.386199 221.127106 3.863537 5.750916 1.538793 -0.021676 5.078630 0.017230 0.001378 0.000000 0.000000 0.000000 0.000000 
1 18.800000 -7.074735 213.701428 3.863537 10.764484 6.305168 -0.003051 8.955338 -0.003992 0.004326 3.001966 0.000000 0.000000 0.000000 
1 18.850000 -9.186963 211.841583 3.860186 12.069990 7.433524 0.004995 10.000862 -0.013129 0.005063 2.814343 -0.003350 0.000000 0.000000 
1 18.900000 -11.446640 209.865308 3.860186 13.419078 8.519003 0.015002 11.087735 -0.024571 0.005800 3.001966 -0.000000 0.000000 0.000000 
1 18.950000 -13.423857 208.136068 3.860186 14.797872 9.572347 0.025032 12.209255 -0.036039 0.006537 2.626721 -0.000000 0.000000 0.000000 
1 19.000000 -15.683533 206.159793 3.860186 16.231911 10.560694 0.037951 13.407190 -0.050811 0.007274 3.001966 0.000000 0.000000 0.000000 
1 19.050000 -17.801980 204.307035 3.856836 17.707076 11.502932 0.051428 14.656798 -0.066221 0.008011 2.814343 -0.003350 0.000000 0.000000 
1 19.100000 -19.784980 202.584428 3.856836 19.225268 12.403780 0.065228 15.944943 -0.082107 0.008748 2.626721 0.000000 0.000000 0.000000 
1 19.150000 -21.909623 200.738779 3.860186 20.813084 13.223616 0.081374 17.327340 -0.100694 0.009485 2.814343 0.003350 0.000000 0.000000 
1 19.200000 -24.028070 198.886021 3.856836 22.456745 13.972764 0.098948 18.798220 -0.120788 0.010222 2.814343 -0.003350 0.000000 0.000000 
1 19.250000 -26.011069 197.163414 3.856836 24.145215 14.677830 0.116557 20.311472 -0.141058 0.010959 2.626721 -0.000000 0.000000 0.000000 
1 19.300000 -28.135712 195.317765 3.860186 25.930033 15.271137 0.136784 21.954351 -0.164343 0.011696 2.814343 0.003350 0.000000 0.000000 
1 19.350000 -30.112929 193.588524 3.860186 27.747640 15.821832 0.157010 23.651642 -0.187469 0.012433 2.626721 0.000000 0.000000 0.000000 
1 19.400000 -32.090146 191.859283 3.860186 29.637401 16.290027 0.178510 25.443264 -0.212052 0.013170 2.626721 -0.000000 0.000000 0.000000 
1 19.450000 -34.349823 189.883009 3.860186 31.703975 16.554090 0.204538 27.470533 -0.241812 0.013907 3.001966 0.000000 0.000000 0.000000 
1 19.500000 -36.609500 187.906734 3.860186 33.876305 16.697233 0.232022 29.636064 -0.273238 0.014644 3.001966 0.000000 0.000000 0.000000 
2 19.350000 -30.112929 193.588524 3.860186 27.747640 15.821832 0.157010 23.651642 -0.187469 0.012433 0.000000 0.000000 80.000000 -30.000000 
3 19.350000 -29.804672 194.153503 3.849828 5.361863 2.197457 0.009848 5.829195 0.035755 0.001200 0.000000 0.000000 0.000000 0.000000 
1 19.550000 -38.069769 187.074742 3.849828 10.927755 6.827646 0.026259 9.277475 0.016594 0.004148 2.626721 -0.000000 0.000000 0.000000 
1 19.600000 -40.349796 185.121980 3.849828 12.379389 7.923601 0.034359 10.201360 0.007136 0.004885 3.001966 0.000000 0.000000 0.000000 
1 19.650000 -42.487322 183.291266 3.853178 13.854827 8.985995 0.043302 11.171162 -0.003306 0.005622 2.814343 0.003350 0.000000 0.000000 
1 19.700000 -44.760793 181.330876 3.853178 15.371818 9.999065 0.054324 12.200898 -0.016088 0.006359 3.001966 0.000000 0.000000 0.000000 
1 19.750000 -46.750081 179.615535 3.853178 16.902503 10.984759 0.065232 13.275714 -0.028738 0.007096 2.626721 0.000000 0.000000 0.000000 
1 19.800000 -48.881461 177.777669 3.856528 18.491854 11.908167 0.078274 14.416097 -0.043863 0.007833 2.814343 0.003350 0.000000 0.000000 
1 19.850000 -50.864990 176.055673 3.856528 20.102598 12.794791 0.091762 15.614228 -0.059400 0.008570 2.626721 -0.000000 0.000000 0.000000 
1 19.900000 -53.131881 174.087677 3.856528 21.814909 13.575813 0.108628 16.920882 -0.078827 0.009307 3.001966 0.000000 0.000000 0.000000 
1 19.950000 -55.398772 172.119681 3.856528 23.596458 14.277079 0.126945 18.319403 -0.099926 0.010044 3.001966 -0.000000 0.000000 0.000000 
1 20.000000 -57.382301 170.397684 3.856528 25.381382 14.963071 0.144241 19.748639 -0.119849 0.010781 2.626721 0.000000 0.000000 0.000000 
1 20.050000 -59.649192 168.429689 3.856528 27.308811 15.496303 0.165458 21.340715 -0.144288 0.011518 3.001966 0.000000 0.000000 0.000000 
1 20.100000 -61.632721 166.707692 3.856528 29.230744 16.024475 0.185292 22.951740 -0.167135 0.012255 2.626721 -0.000000 0.000000 0.000000 
1 20.150000 -63.899612 164.739696 3.856528 31.325460 16.365012 0.209410 24.765777 -0.194916 0.012992 3.001966 0.000000 0.000000 0.000000 
2 19.950000 -55.398772 172.119681 3.856528 23.596458 14.277079 0.126945 18.319403 -0.099926 0.010044 0.000000 0.000000 80.000000 10.000000 
3 19.950000 -56.517146 170.874365 3.865916 5.331121 1.894001 -0.019000 4.451916 0.006987 0.001134 0.000000 0.000000 0.000000 0.000000 
1 20.200000 -67.056127 161.550036 3.869267 11.632424 7.698404 0.005135 9.600330 -0.020292 0.004819 2.814343 0.003350 0.000000 0.000000 
1 20.250000 -69.157663 159.678119 3.865916 12.957280 8.778600 0.014156 10.729410 -0.030420 0.005556 2.814343 -0.003350 0.000000 0.000000 
1 20.300000 -71.405979 157.688929 3.865916 14.332018 9.808426 0.025209 11.909101 -0.042912 0.006293 3.001966 0.000000 0.000000 0.000000 
1 20.350000 -73.373255 155.948387 3.865916 15.735269 10.809610 0.036162 13.117113 -0.055292 0.007030 2.626721 -0.000000 0.000000 0.000000 
1 20.400000 -75.481051 154.083521 3.869267 17.191026 11.749655 0.049272 14.396253 -0.070110 0.007767 2.814343 0.003350 0.000000 0.000000 
1 20.450000 -77.722690 152.086810 3.869267 18.707501 12.612382 0.064781 15.772113 -0.087522 0.008504 3.001966 0.000000 0.000000 0.000000 
1 20.500000 -79.824226 150.214892 3.872617 20.268574 13.426886 0.080700 17.200037 -0.105393 0.009241 2.814343 0.003350 0.000000 0.000000 
1 20.550000 -81.919479 148.335945 3.869267 21.885511 14.172188 0.098064 18.712459 -0.124756 0.009978 2.814343 -0.003350 0.000000 0.000000 
1 20.600000 -84.161118 146.339233 3.869267 23.605647 14.806533 0.117987 20.344421 -0.147123 0.010715 3.001966 0.000000 0.000000 0.000000 
1 20.650000 -86.122551 144.592110 3.869267 25.339376 15.429279 0.136708 21.985296 -0.168140 0.011452 2.626721 -0.000000 0.000000 0.000000 
1 20.700000 -88.224088 142.720193 3.865916 27.180061 15.930117 0.158146 23.765087 -0.192208 0.012189 2.814343 -0.003350 0.000000 0.000000 
1 20.750000 -90.191364 140.979651 3.865916 29.063939 16.389733 0.179362 25.583330 -0.216187 0.012926 2.626721 -0.000000 0.000000 0.000000 
1 20.800000 -92.439680 138.990461 3.865916 31.125087 16.645638 0.205074 27.635602 -0.245249 0.013663 3.001966 0.000000 0.000000 0.000000 
1 20.850000 -94.406956 137.249920 3.865916 33.176793 16.915564 0.228856 29.668244 -0.272129 0.014400 2.626721 0.000000 0.000000 0.000000 
1 20.900000 -96.514752 135.385054 3.862566 35.376875 17.016111 0.255710 31.894222 -0.302481 0.015137 2.814343 -0.003350 0.000000 0.000000 
1 20.950000 -98.628785 133.527261 3.865916 37.683347 17.000179 0.283832 34.247917 -0.334482 0.015874 2.814343 0.003350 0.000000 0.000000 
1 21.000000 -100.736581 131.662395 3.862566 40.093602 16.862773 0.313435 36.743299 -0.367941 0.016611 2.814343 -0.003350 0.000000 0.000000 
2 20.750000 -90.191364 140.979651 3.865916 29.063939 16.389733 0.179362 25.583330 -0.216187 0.012926 0.000000 0.000000 80.000000 -25.000000 
3 20.750000 -88.460540 142.907735 3.851413 5.311776 2.196801 0.008833 5.538982 0.030297 0.001206 0.000000 0.000000 0.000000 0.000000 
1 21.050000 -101.132083 132.032563 3.854764 13.766772 8.944551 0.042112 11.030000 -0.008495 0.005628 2.814343 0.003350 0.000000 0.000000 
1 21.100000 -103.260546 130.191320 3.851413 15.262907 9.960809 0.052474 12.080929 -0.020474 0.006365 2.814343 -0.003350 0.000000 0.000000 
1 21.150000 -105.537474 128.234945 3.851413 16.822225 10.915371 0.064926 13.188773 -0.034966 0.007102 3.001966 0.000000 0.000000 0.000000 
1 21.200000 -107.814402 126.278571 3.851413 18.433087 11.809944 0.078820 14.366434 -0.051137 0.007839 3.001966 0.000000 0.000000 0.000000 
1 21.250000 -109.237482 125.055836 3.864815 19.967198 12.764058 0.088405 15.509464 -0.062292 0.008576 1.876229 0.013402 0.000000 0.000000 
1 21.300000 -110.362734 124.062480 3.884917 21.450255 13.739817 0.096924 16.672802 -0.071942 0.009313 1.500983 0.020102 0.000000 0.000000 
1 21.350000 -111.329660 123.173678 3.901669 22.882657 14.725689 0.105201 17.879133 -0.080947 0.010050 1.313360 0.016752 0.000000 0.000000 
1 21.400000 -112.145575 122.398070 3.928473 24.266017 15.724853 0.112996 19.115041 -0.089147 0.010787 1.125737 0.026803 0.000000 0.000000 
1 21.450000 -112.940411 121.600875 3.948575 25.605233 16.712757 0.121596 20.422621 -0.097721 0.011524 1.125737 0.020102 0.000000 0.000000 
1 21.500000 -113.978613 120.516860 3.968678 26.988151 17.622164 0.134088 21.843446 -0.109685 0.012261 1.500983 0.020102 0.000000 0.000000 
1 21.550000 -114.867789 119.550278 3.992130 28.318208 18.537990 0.145939 23.300061 -0.120587 0.012998 1.313360 0.023453 0.000000 0.000000 
1 21.600000 -115.857806 118.422086 4.018934 29.669543 19.388776 0.160603 24.857322 -0.133456 0.013735 1.500983 0.026803 0.000000 0.000000 
1 21.650000 -116.697304 117.412057 4.042387 30.952300 20.243652 0.174476 26.458005 -0.144986 0.014472 1.313360 0.023453 0.000000 0.000000 
1 21.700000 -117.745908 116.088494 4.072540 32.330790 20.973697 0.193630 28.197956 -0.160161 0.015209 1.688606 0.030154 0.000000 0.000000 
1 21.750000 -118.530081 115.034934 4.095993 33.579629 21.747559 0.209654 29.945792 -0.172088 0.015946 1.313360 0.023453 0.000000 0.000000 
1 21.800000 -119.397796 113.810181 4.122796 34.889511 22.428165 0.229184 31.795281 -0.185924 0.016683 1.500983 0.026803 0.000000 0.000000 
1 21.850000 -120.441022 112.250721 4.136198 36.359437 22.940130 0.255200 33.798062 -0.203329 0.017420 1.876229 0.013402 0.000000 0.000000 
1 21.900000 -121.872148 110.048100 4.142899 38.254251 23.128073 0.293570 36.040887 -0.228259 0.018157 2.626721 0.006701 0.000000 0.000000 
1 21.950000 -123.288483 107.835939 4.149600 40.313925 23.199992 0.333736 38.363170 -0.253975 0.018894 2.626721 0.006701 0.000000 0.000000 
2 21.550000 -114.867789 119.550278 3.992130 28.318208 18.537990 0.145939 23.300061 -0.120587 0.012998 0.000000 0.000000 80.000000 10.000000 
3 21.550000 -116.369830 119.312402 3.945182 5.757759 1.899679 -0.027011 4.760120 0.007230 0.001270 0.000000 0.000000 0.000000 0.000000 
1 22.000000 -125.555639 107.476062 4.139506 13.654899 11.913534 0.027801 17.667083 -0.033136 0.007903 1.876229 0.020102 0.000000 0.000000 
1 22.050000 -126.470959 106.057056 4.162959 14.428817 12.883607 0.039015 19.366510 -0.040370 0.008640 1.688606 0.023453 0.000000 0.000000 
1 22.100000 -127.450728 104.456966 4.176361 15.206059 13.796544 0.052840 21.134895 -0.048835 0.009377 1.876229 0.013402 0.000000 0.000000 
1 22.150000 -128.696437 102.359967 4.186412 16.071774 14.618671 0.072504 22.979498 -0.060516 0.010114 2.439098 0.010051 0.000000 0.000000 
1 22.200000 -129.544216 100.899603 4.209865 16.887689 15.459844 0.087275 24.818046 -0.069091 0.010851 1.688606 0.023453 0.000000 0.000000 
1 22.250000 -130.357515 99.419760 4.226617 17.705914 16.249125 0.103333 26.712701 -0.077916 0.011588 1.688606 0.016752 0.000000 0.000000 
1 22.300000 -131.496308 97.262830 4.236668 18.709412 16.889193 0.128328 28.712616 -0.091113 0.012325 2.439098 0.010051 0.000000 0.000000 
1 22.350000 -132.441510 95.428143 4.253420 19.706555 17.520333 0.150940 30.722343 -0.102762 0.013062 2.063852 0.016752 0.000000 0.000000 
1 22.400000 -133.106481 94.082497 4.280223 20.590062 18.187963 0.168518 32.722408 -0.111448 0.013799 1.500983 0.026803 0.000000 0.000000 
1 22.450000 -133.813734 92.549140 4.296975 21.544754 18.761963 0.189677 34.792752 -0.121208 0.014536 1.688606 0.016752 0.000000 0.000000 
1 22.500000 -134.722358 90.489154 4.303676 22.764328 19.166141 0.219621 36.959840 -0.134416 0.015273 2.251475 0.006701 0.000000 0.000000 
1 22.550000 -135.542592 88.595295 4.320428 24.016031 19.550608 0.248546 39.136810 -0.146943 0.016010 2.063852 0.016752 0.000000 0.000000 
1 22.600000 -136.115969 87.208144 4.347232 25.073649 20.007474 0.270755 41.284563 -0.156123 0.016747 1.500983 0.026803 0.000000 0.000000 
1 22.650000 -136.718964 85.630872 4.363984 26.264147 20.352955 0.297170 43.495459 -0.166222 0.017484 1.688606 0.016752 0.000000 0.000000 
1 22.700000 -137.487616 83.514669 4.377385 27.869573 20.485988 0.334170 45.803188 -0.179661 0.018221 2.251475 0.013402 0.000000 0.000000 
1 22.750000 -137.981099 82.097127 4.397488 29.103413 20.771291 0.359999 48.046368 -0.188653 0.018958 1.500983 0.020102 0.000000 0.000000 
1 22.800000 -138.445987 80.669952 4.424291 30.391306 21.002759 0.387056 50.315407 -0.197466 0.019695 1.500983 0.026803 0.000000 0.000000 
1 22.850000 -138.925769 79.050940 4.441043 31.882813 21.111686 0.418943 52.634086 -0.206916 0.020432 1.688606 0.016752 0.000000 0.000000 
1 22.900000 -139.529229 76.881845 4.454445 33.962438 20.980121 0.463262 55.036469 -0.219246 0.021169 2.251475 0.013402 0.000000 0.000000 
1 22.950000 -139.959981 75.249104 4.477897 35.682045 20.977789 0.497826 57.390128 -0.228364 0.021906 1.688606 0.023453 0.000000 0.000000 
1 23.000000 -140.308732 73.789199 4.498000 37.307067 20.981946 0.529807 59.738553 -0.236004 0.022643 1.500983 0.020102 0.000000 0.000000 
1 23.050000 -140.747818 71.772595 4.508051 39.640585 20.733802 0.575470 62.156807 -0.245947 0.023380 2.063852 0.010051 0.000000 0.000000 
1 23.100000 -141.204684 69.567961 4.521453 42.386791 20.364356 0.627014 64.602498 -0.256628 0.024117 2.251475 0.013402 0.000000 0.000000 
1 23.150000 -141.489538 68.094256 4.541555 44.370480 20.228084 0.662556 66.978667 -0.263498 0.024854 1.500983 0.020102 0.000000 0.000000 
1 23.200000 -141.744711 66.615122 4.561658 46.451674 20.047090 0.699319 69.359212 -0.269840 0.025591 1.500983 0.020102 0.000000 0.000000 
1 23.250000 -142.082795 64.389175 4.568359 49.743883 19.533877 0.756284 71.803730 -0.278492 0.026328 2.251475 0.006701 0.000000 0.000000 
2 23.000000 -140.308732 73.789199 4.498000 37.307067 20.981946 0.529807 59.738553 -0.236004 0.022643 0.000000 0.000000 80.000000 -10.000000 
3 23.000000 -138.897623 75.960216 4.505625 6.985926 1.053423 -0.053170 6.793234 0.005865 0.001631 0.000000 0.000000 0.000000 0.000000 
1 23.300000 -140.718542 65.045609 4.596086 6.550804 3.424377 -0.014724 20.256863 -0.000158 0.006053 2.251475 0.006701 0.000000 0.000000 
1 23.350000 -140.936262 63.182055 4.616188 6.548069 3.691221 -0.003444 22.537347 -0.001476 0.006790 1.876229 0.020102 0.000000 0.000000 
1 23.400000 -141.116478 61.314501 4.629590 6.580208 3.907775 0.009235 24.828025 -0.002699 0.007527 1.876229 0.013402 0.000000 0.000000 
1 23.450000 -141.318202 58.883759 4.639641 6.685385 4.086156 0.027531 27.124862 -0.004217 0.008264 2.439098 0.010051 0.000000 0.000000 
1 23.500000 -141.454573 57.012493 4.659744 6.829566 4.239947 0.042994 29.425205 -0.005344 0.009001 1.876229 0.020102 0.000000 0.000000 
1 23.550000 -141.523683 55.700952 4.683197 6.964224 4.350602 0.054798 31.730837 -0.005966 0.009738 1.313360 0.023453 0.000000 0.000000 
1 23.600000 -141.567494 54.200609 4.703299 7.152546 4.406043 0.069408 34.040660 -0.006393 0.010475 1.500983 0.020102 0.000000 0.000000 
1 23.650000 -141.586255 52.136842 4.713350 7.483834 4.412149 0.091025 36.351962 -0.006590 0.011212 2.063852 0.010051 0.000000 0.000000 
1 23.700000 -141.584451 50.260614 4.733453 7.864872 4.397766 0.112061 38.663186 -0.006569 0.011949 1.876229 0.020102 0.000000 0.000000 
1 23.750000 -141.556789 48.947545 4.756906 8.180786 4.344005 0.127750 40.973057 -0.006239 0.012686 1.313360 0.023453 0.000000 0.000000 
1 23.800000 -141.464944 46.885738 4.773658 8.766082 4.242525 0.153905 43.278691 -0.005074 0.013423 2.063852 0.016752 0.000000 0.000000 
1 23.850000 -141.315597 44.451217 4.777008 9.603673 4.116785 0.186583 45.580059 -0.003069 0.014160 2.439098 0.003350 0.000000 0.000000 
1 23.900000 -141.194441 42.578904 4.797110 10.361632 3.987921 0.213094 47.881136 -0.001354 0.014897 1.876229 0.020102 0.000000 0.000000 
1 23.950000 -141.051551 40.896354 4.820563 11.137436 3.824798 0.238158 50.175753 0.000775 0.015634 1.688606 0.023453 0.000000 0.000000 
1 24.000000 -140.848987 39.031092 4.833965 12.107225 3.632321 0.267319 52.461019 0.003942 0.016371 1.876229 0.013402 0.000000 0.000000 
1 24.050000 -140.598690 36.982474 4.844016 13.305194 3.437468 0.300856 54.741274 0.008039 0.017108 2.063852 0.010051 0.000000 0.000000 
1 24.100000 -140.377065 35.308475 4.867469 14.400214 3.223229 0.329495 57.017114 0.011831 0.017845 1.688606 0.023453 0.000000 0.000000 
1 24.150000 -140.145224 33.825505 4.894272 15.471860 2.970589 0.355958 59.279668 0.015968 0.018582 1.500983 0.026803 0.000000 0.000000 
1 24.200000 -139.805848 31.980225 4.907674 16.924435 2.721327 0.390246 61.528276 0.022274 0.019319 1.876229 0.013402 0.000000 0.000000 
1 24.250000 -139.368958 29.771545 4.921076 18.829561 2.519696 0.432915 63.775649 0.030714 0.020056 2.251475 0.013402 0.000000 0.000000 
1 24.300000 -139.057992 28.303128 4.947879 20.243408 2.240132 0.462365 66.008738 0.036951 0.020793 1.500983 0.026803 0.000000 0.000000 
1 24.350000 -138.751559 27.026016 4.971332 21.584123 1.912767 0.488919 68.218767 0.043322 0.021530 1.313360 0.023453 0.000000 0.000000 
1 24.400000 -138.223092 25.030970 4.988084 23.772188 1.708189 0.531872 70.430279 0.054700 0.022267 2.063852 0.016752 0.000000 0.000000 
1 24.450000 -137.661280 23.045057 4.998135 26.143774 1.535076 0.576092 72.638753 0.067210 0.023004 2.063852 0.010051 0.000000 0.000000 
2 24.250000 -139.368958 29.771545 4.921076 18.829561 2.519696 0.432915 63.775649 0.030714 0.020056 0.000000 0.000000 80.000000 -30.000000 
3 24.250000 -142.391324 26.986259 4.811022 6.131393 -0.961774 -0.049299 8.028761 0.030703 0.001425 0.000000 0.000000 0.000000 0.000000 
1 24.500000 -141.185849 18.255087 4.914885 5.669920 -2.301943 -0.024442 19.433461 0.034436 0.005110 1.688606 0.023453 0.000000 0.000000 
1 24.550000 -140.921713 16.968561 4.938337 5.708971 -2.717688 -0.017868 21.669776 0.035786 0.005847 1.313360 0.023453 0.000000 0.000000 
1 24.600000 -140.459347 14.957168 4.955090 5.776748 -3.153164 -0.006108 23.899367 0.038489 0.006584 2.063852 0.016752 0.000000 0.000000 
1 24.650000 -139.963352 12.953803 4.965141 5.912187 -3.611716 0.007082 26.116928 0.041754 0.007321 2.063852 0.010051 0.000000 0.000000 
1 24.700000 -139.494165 11.137185 4.991944 6.106608 -4.085912 0.020380 28.324438 0.045189 0.008058 1.876229 0.026803 0.000000 0.000000 
1 24.750000 -139.183542 10.055151 5.018747 6.336116 -4.640957 0.029099 30.488569 0.047692 0.008795 1.125737 0.026803 0.000000 0.000000 
1 24.800000 -138.617693 8.266283 5.038850 6.678590 -5.194865 0.044832 32.646386 0.052668 0.009532 1.876229 0.020102 0.000000 0.000000 
2 24.500000 -141.185849 18.255087 4.914885 5.669920 -2.301943 -0.024442 19.433461 0.034436 0.005110 0.000000 0.000000 80.000000 10.000000 
3 24.500000 -140.847274 19.281850 4.968321 4.712737 0.395098 -0.048219 6.211701 -0.026371 0.001614 0.000000 0.000000 0.000000 0.000000 
1 24.850000 -136.881486 7.364188 5.098987 5.602549 -4.752215 -0.001696 20.628369 -0.010092 0.006773 2.439098 0.003350 0.000000 0.000000 
1 24.900000 -136.103332 5.452655 5.115739 5.949377 -5.569871 0.011250 22.599448 -0.004822 0.007510 2.063852 0.016752 0.000000 0.000000 
1 24.950000 -135.514193 4.072123 5.142542 6.350818 -6.398162 0.021618 24.551558 -0.000397 0.008247 1.500983 0.026803 0.000000 0.000000 
1 25.000000 -134.731787 2.366816 5.162645 6.850450 -7.246935 0.035681 26.465314 0.006055 0.008984 1.876229 0.020102 0.000000 0.000000 
1 25.050000 -133.833607 0.508656 5.172696 7.451812 -8.094242 0.052374 28.356948 0.014124 0.009721 2.063852 0.010051 0.000000 0.000000 
1 25.100000 -133.166835 -0.836099 5.192799 8.066341 -8.951458 0.065447 30.235266 0.020606 0.010458 1.500983 0.020102 0.000000 0.000000 
1 25.150000 -132.473167 -2.167179 5.219602 8.752726 -9.816197 0.079367 32.086508 0.027860 0.011195 1.500983 0.026803 0.000000 0.000000 
